episode,agent_type,step,hour,action,soc,soc_after,pv_kw,load_kw,diesel_on,diesel_kw,battery_kw,unmet_load_kw,curtailed_kw,health,reward,rew_unmet_load,rew_fuel,rew_battery_stress,rew_diesel_solar
6,rule_based,2,2,1,0.5243,0.4314,0.01,9.298,0,0.0,9.288,0.0,0.0,0.99989,0.0,-0.0,-0.0,-0.0,0.0
6,rule_based,3,3,2,0.4314,0.4317,0.031,9.437,1,9.437,-0.031,0.0,0.0,0.99989,-2.3987,-0.0,-2.3987,-0.0,0.0
6,rule_based,4,4,2,0.4317,0.4368,0.083,8.529,1,9.0,-0.554,0.0,0.0,0.99989,-2.32,-0.0,-2.32,-0.0,0.0
6,rule_based,5,5,2,0.4368,0.4574,0.211,6.969,1,9.0,-2.242,0.0,0.0,0.99988,-2.32,-0.0,-2.32,-0.0,0.0
6,rule_based,6,6,2,0.4574,0.4671,0.413,8.365,1,9.0,-1.048,0.0,0.0,0.99988,-2.32,-0.0,-2.32,-0.0,0.0
6,rule_based,7,7,2,0.4671,0.4752,0.89,9.223,1,9.223,-0.89,0.0,0.0,0.99988,-2.3602,-0.0,-2.3602,-0.0,0.0
6,rule_based,8,8,2,0.4752,0.495,2.143,9.738,1,9.738,-2.143,0.0,0.0,0.99987,-2.4528,-0.0,-2.4528,-0.0,0.0
6,rule_based,9,9,2,0.495,0.5221,2.948,9.366,1,9.366,-2.948,0.0,0.0,0.99986,-2.3859,-0.0,-2.3859,-0.0,0.0
6,rule_based,10,10,1,0.5221,0.4867,3.774,7.31,0,0.0,3.537,0.0,0.0,0.99984,0.0,-0.0,-0.0,-0.0,0.0
6,rule_based,11,11,3,0.4867,0.4593,5.836,8.58,0,0.0,2.745,0.0,0.0,0.99983,0.0,-0.0,-0.0,-0.0,0.0
6,rule_based,12,12,3,0.4593,0.4415,5.177,6.95,0,0.0,1.772,0.0,0.0,0.99982,0.0,-0.0,-0.0,-0.0,0.0
6,rule_based,13,13,3,0.4415,0.4259,7.2,8.763,0,0.0,1.563,0.0,0.0,0.99982,0.0,-0.0,-0.0,-0.0,0.0
